customer_id,age,gender,country,product_id,product_category,price,discount,payment_type,quantity,order_date,shipping_days,device_type,referral_source,session_duration,clicks,returned,rating,review_length,churn
223,20,Female,Canada,1731,Clothing,784.54,7.16,Credit Card,3,2022-08-02,2,Mobile,Instagram,190,11,0,1,488,0
224,66,Female,USA,4751,Books,523.52,24.13,Credit Card,2,2022-07-30,5,Mobile,Direct,389,20,0,5,238,0
225,54,Male,UK,3201,Home,58.48,9.72,Cash,1,2022-01-06,2,Mobile,Facebook,521,3,0,5,424,0
226,66,Other,Canada,2166,Electronics,846.19,4.86,Cash,1,2022-07-13,1,Desktop,Direct,593,4,1,1,45,0
227,34,Male,UK,7506,Sports,520.77,25.23,Debit Card,2,2022-10-02,8,Desktop,Instagram,558,7,0,4,164,0
228,66,Other,Canada,7870,Electronics,722.75,41.34,Cash,2,2022-12-03,8,Mobile,Instagram,977,38,0,3,429,0
229,19,Male,Canada,4828,Beauty,297.97,9.14,Cash,2,2022-02-13,4,Desktop,Facebook,341,30,0,2,269,0
230,19,Male,UK,4579,Books,996.95,8.82,UPI,4,2022-07-23,2,Tablet,Google,411,47,0,2,146,0
231,45,Other,USA,5505,Sports,393.23,30.9,UPI,4,2022-09-05,5,Tablet,Instagram,843,23,0,4,203,0
232,40,Male,Germany,1799,Clothing,897.96,45.76,UPI,3,2022-09-16,3,Tablet,Direct,486,6,0,5,25,0
233,54,Female,Canada,4422,Sports,182.11,21.11,Credit Card,3,2022-04-16,7,Desktop,Google,638,23,0,4,41,0
234,49,Female,USA,7761,Books,683.94,15.55,Debit Card,3,2022-07-11,9,Desktop,Email,232,25,0,1,86,0
235,50,Other,Germany,9139,Beauty,485.76,28.25,Cash,1,2023-03-20,9,Tablet,Google,373,46,0,4,484,0
236,18,Male,UK,7895,Books,978.82,19.5,PayPal,2,2022-03-18,1,Mobile,Instagram,550,27,0,1,22,1
237,36,Female,Canada,6438,Clothing,676.54,37.91,PayPal,2,2022-10-01,8,Tablet,Instagram,719,27,0,3,328,0
238,19,Other,Germany,5956,Sports,219.48,9.88,PayPal,1,2022-06-06,5,Mobile,Direct,479,49,0,2,189,0
239,61,Other,USA,1386,Clothing,357.93,45.54,Cash,4,2022-12-23,5,Desktop,Email,626,27,0,2,456,0
240,43,Other,Germany,9956,Home,521.85,37.63,Cash,2,2022-03-25,6,Mobile,Instagram,900,33,0,2,95,0
241,49,Female,UK,4983,Clothing,871.79,39.36,UPI,4,2023-05-14,6,Mobile,Email,114,31,0,4,260,0
242,23,Female,Germany,4390,Electronics,508.97,26.87,Credit Card,1,2022-11-01,6,Desktop,Google,327,40,0,4,196,0
243,49,Female,India,3825,Clothing,85.34,33.67,Debit Card,4,2023-10-13,6,Desktop,Email,112,20,0,1,44,1
244,21,Female,Canada,6133,Books,145.37,43.77,PayPal,2,2023-05-04,4,Desktop,Facebook,345,20,0,4,391,0
245,28,Male,USA,9370,Electronics,458.85,31.49,PayPal,3,2023-06-01,1,Desktop,Instagram,708,4,0,2,0,0
246,34,Female,Australia,2636,Clothing,136.73,35.3,PayPal,2,2023-02-21,9,Mobile,Email,761,26,0,3,92,0
247,55,Other,USA,7256,Books,419.99,11.76,Debit Card,4,2022-08-08,1,Desktop,Instagram,851,5,0,1,177,0
248,41,Male,Canada,4165,Home,308.82,10.98,Credit Card,2,2022-04-15,3,Desktop,Direct,891,33,0,4,135,0
249,22,Female,Canada,8398,Home,31.25,45.76,Credit Card,4,2023-05-12,4,Tablet,Instagram,165,28,0,2,10,0
250,69,Male,India,2518,Electronics,975.59,46.95,Debit Card,3,2023-07-17,5,Mobile,Google,412,16,0,4,377,0
251,51,Other,India,3365,Clothing,756.13,20.49,UPI,1,2022-12-04,2,Mobile,Email,225,14,0,3,407,0
252,23,Female,USA,9982,Home,606.48,19.04,PayPal,3,2022-06-26,9,Mobile,Facebook,218,25,0,4,69,1
253,39,Male,Australia,6665,Beauty,296.32,20.83,Debit Card,3,2022-05-15,4,Tablet,Facebook,753,7,0,4,415,0
254,28,Female,Germany,9906,Home,162.57,29.91,Cash,2,2023-03-12,7,Desktop,Email,130,10,0,2,239,0
255,65,Male,Australia,8661,Sports,401.14,36.59,UPI,3,2023-02-14,7,Desktop,Instagram,245,32,0,4,455,1
256,33,Male,Canada,2458,Home,17.2,22.51,Cash,2,2023-07-19,9,Mobile,Google,78,38,0,3,28,0
257,50,Other,India,2129,Beauty,546.6,30.43,UPI,4,2023-04-25,1,Mobile,Direct,110,18,0,2,266,1
258,26,Other,India,5775,Books,8.43,26.18,PayPal,1,2022-03-10,1,Desktop,Email,240,35,0,4,447,0
259,23,Female,India,5982,Books,298.23,49.58,Credit Card,4,2023-12-25,5,Mobile,Instagram,437,6,0,4,443,1
260,33,Female,Germany,6512,Books,171.93,10.0,Credit Card,4,2022-10-29,6,Mobile,Google,892,7,0,4,16,0
261,46,Male,USA,3061,Home,885.69,49.12,Credit Card,4,2023-04-30,5,Tablet,Email,574,22,0,3,364,0
262,20,Other,Australia,4822,Sports,862.79,16.03,PayPal,3,2023-05-16,2,Desktop,Direct,791,31,1,4,125,1
263,37,Other,USA,5921,Clothing,779.53,3.04,PayPal,1,2023-10-23,7,Mobile,Google,841,17,1,2,226,0
264,53,Male,India,3805,Sports,726.42,12.35,Cash,2,2022-10-15,5,Tablet,Facebook,201,16,0,4,386,1
265,36,Other,Germany,5066,Electronics,786.99,3.99,PayPal,2,2022-03-08,8,Desktop,Direct,998,14,0,1,119,0
266,43,Other,Germany,2825,Home,115.14,27.39,PayPal,3,2022-06-09,3,Tablet,Google,414,29,0,4,344,0
267,20,Male,USA,6767,Sports,745.44,3.44,Cash,2,2022-03-19,7,Tablet,Instagram,438,40,0,2,181,0
268,36,Female,Canada,8702,Electronics,849.58,29.5,Debit Card,1,2022-09-17,3,Desktop,Direct,365,46,0,2,164,0
269,37,Female,India,9607,Sports,259.21,5.44,PayPal,3,2022-01-13,5,Mobile,Facebook,259,12,0,5,373,1
270,49,Female,Germany,4877,Books,598.68,35.42,Credit Card,2,2022-01-28,9,Tablet,Google,287,28,0,3,144,1
271,24,Male,Canada,3427,Sports,560.38,18.92,PayPal,2,2023-01-02,4,Mobile,Email,613,49,0,3,134,1
272,69,Female,UK,7378,Electronics,246.19,35.91,Cash,1,2023-09-11,4,Desktop,Direct,377,10,1,3,332,1
273,58,Male,Australia,4949,Books,44.21,13.1,PayPal,4,2022-09-21,8,Tablet,Facebook,465,26,0,1,482,0
274,50,Male,India,4994,Beauty,902.08,40.24,PayPal,3,2022-10-21,2,Tablet,Instagram,841,11,0,1,97,0
275,57,Other,Australia,8859,Beauty,571.69,49.54,Debit Card,1,2023-08-05,6,Tablet,Instagram,77,17,0,4,387,0
276,56,Other,UK,6276,Sports,457.06,12.84,Cash,4,2023-04-18,7,Mobile,Facebook,285,42,0,4,4,0
277,35,Female,USA,4724,Electronics,865.23,3.15,Debit Card,1,2023-03-15,5,Desktop,Instagram,295,15,0,2,374,0
278,57,Male,USA,3420,Sports,720.53,13.29,Credit Card,4,2022-02-09,9,Tablet,Instagram,137,48,1,1,441,0
279,18,Female,Australia,7372,Home,178.58,0.22,PayPal,4,2022-06-23,3,Tablet,Google,329,45,0,3,237,0
280,28,Female,USA,9612,Home,499.74,14.33,Credit Card,4,2022-02-15,8,Mobile,Google,522,17,0,3,81,0
281,45,Other,Australia,9620,Home,642.7,48.17,Debit Card,2,2023-08-05,7,Tablet,Instagram,186,11,0,4,329,0
282,42,Female,Germany,5001,Beauty,709.26,24.83,PayPal,3,2022-10-20,5,Desktop,Google,373,4,0,1,214,0
283,67,Female,Germany,6281,Clothing,609.81,48.09,Debit Card,3,2022-04-04,3,Mobile,Facebook,432,1,0,1,201,0
284,40,Other,Canada,3421,Sports,482.31,14.32,Cash,1,2023-01-08,2,Tablet,Google,624,11,0,3,493,0
285,48,Female,UK,3714,Clothing,10.35,48.08,PayPal,4,2022-11-13,7,Mobile,Facebook,408,42,0,4,258,0
286,47,Female,USA,1079,Home,353.63,47.19,PayPal,2,2023-11-19,6,Mobile,Email,712,7,1,4,139,0
287,59,Male,USA,1793,Books,594.65,27.28,Credit Card,3,2022-12-19,5,Tablet,Email,744,27,0,4,14,0
288,52,Female,Germany,6436,Home,460.47,37.78,Cash,2,2022-06-17,5,Desktop,Google,951,3,0,2,227,0
289,24,Other,Germany,5513,Sports,21.26,25.85,Credit Card,1,2022-03-23,1,Mobile,Google,536,34,0,3,399,1
290,33,Other,Germany,5554,Home,30.24,12.86,Debit Card,4,2023-01-13,6,Mobile,Email,635,44,0,5,294,0
291,43,Male,India,1486,Clothing,946.41,8.02,UPI,1,2022-07-20,2,Desktop,Facebook,985,9,0,5,257,0
292,65,Other,UK,3712,Home,234.3,31.42,Credit Card,4,2022-02-02,8,Mobile,Instagram,908,35,0,3,200,1
293,69,Other,UK,8832,Clothing,758.35,11.47,Credit Card,4,2022-02-25,9,Tablet,Facebook,230,19,0,5,92,0
294,66,Other,India,5800,Home,616.83,47.16,Debit Card,2,2023-01-14,8,Mobile,Email,636,5,1,3,294,0
295,19,Female,USA,5049,Home,722.81,21.33,Debit Card,4,2022-12-17,7,Mobile,Google,187,24,0,1,437,0
296,18,Male,Australia,9424,Clothing,32.66,48.07,Cash,2,2023-03-28,5,Mobile,Facebook,351,15,0,1,362,0
297,65,Male,Australia,8436,Clothing,177.47,42.24,UPI,4,2023-06-03,3,Mobile,Email,546,39,0,1,450,1
298,29,Male,Canada,6713,Books,632.12,45.83,Cash,2,2022-08-21,9,Desktop,Instagram,121,24,0,3,185,0
299,22,Male,Canada,2097,Clothing,94.23,36.89,Debit Card,2,2023-12-12,2,Tablet,Direct,781,48,1,1,215,0
300,54,Other,USA,7554,Books,766.04,3.96,Credit Card,3,2023-04-11,3,Tablet,Instagram,190,47,0,5,180,0
301,49,Female,Canada,6653,Clothing,981.5,41.72,Cash,2,2022-02-24,4,Desktop,Facebook,801,24,1,4,337,0
302,26,Other,Germany,8153,Beauty,512.65,27.05,UPI,1,2023-08-23,3,Mobile,Google,582,43,0,4,221,1
303,58,Other,UK,3602,Beauty,384.05,47.22,Credit Card,1,2022-09-14,8,Mobile,Direct,178,30,1,3,408,1
304,52,Other,Australia,4754,Beauty,66.44,1.12,UPI,3,2022-05-28,5,Tablet,Facebook,472,42,0,3,411,0
305,36,Other,Germany,9970,Home,208.48,35.39,Debit Card,2,2022-03-05,1,Tablet,Google,786,19,0,4,422,0
306,65,Male,Canada,7781,Books,990.8,10.24,Credit Card,1,2023-12-19,9,Tablet,Email,732,27,0,5,82,0
307,33,Male,Canada,3901,Sports,234.39,37.63,UPI,2,2022-08-10,5,Desktop,Instagram,570,44,0,5,412,1
308,20,Female,UK,8260,Beauty,93.65,30.25,Credit Card,3,2022-07-30,5,Desktop,Direct,334,18,0,1,57,0
309,37,Other,Australia,4105,Home,919.96,17.75,Cash,3,2023-09-14,7,Mobile,Direct,324,24,1,1,167,0
310,41,Male,Germany,3025,Sports,615.43,46.29,UPI,3,2022-11-11,8,Desktop,Facebook,874,22,0,2,48,0
311,50,Female,UK,2602,Electronics,90.63,4.44,Debit Card,2,2022-06-07,6,Tablet,Facebook,241,20,0,3,242,0
312,41,Other,Australia,7366,Sports,526.69,23.59,UPI,2,2023-09-14,6,Mobile,Facebook,361,49,0,5,292,1
313,69,Other,Canada,1760,Electronics,642.84,7.43,Credit Card,4,2023-10-24,3,Tablet,Facebook,710,40,0,3,10,0
314,28,Male,Australia,5044,Sports,500.67,29.14,Debit Card,2,2023-11-17,4,Desktop,Google,58,34,0,5,211,0
315,66,Other,UK,5921,Home,685.04,28.79,Credit Card,4,2022-06-19,6,Tablet,Email,802,5,0,5,404,0
316,25,Other,UK,3826,Books,274.71,49.86,PayPal,1,2022-04-14,5,Tablet,Instagram,562,9,0,1,407,0
317,53,Male,Canada,3669,Books,33.9,18.62,UPI,2,2022-06-11,5,Tablet,Google,823,28,0,5,146,0
318,55,Female,UK,8012,Home,959.42,47.76,Cash,3,2023-09-04,2,Tablet,Facebook,775,12,0,3,249,0
319,57,Female,Germany,4941,Electronics,660.36,47.65,Debit Card,4,2023-02-08,4,Desktop,Facebook,558,13,0,1,238,0
320,37,Male,Canada,5125,Beauty,175.27,24.24,Cash,2,2022-06-13,3,Tablet,Instagram,928,28,0,1,166,0
321,52,Male,UK,5092,Clothing,17.02,43.25,Credit Card,3,2023-05-21,1,Tablet,Email,522,34,0,5,69,0
322,65,Female,USA,6214,Beauty,222.95,6.53,Cash,1,2022-05-11,3,Desktop,Facebook,385,15,0,4,17,1
323,42,Female,Germany,9552,Home,426.97,12.31,Cash,1,2022-10-04,2,Tablet,Email,152,26,0,3,390,1
324,52,Male,Germany,5036,Sports,971.55,42.91,Cash,2,2022-05-02,6,Tablet,Instagram,210,5,0,2,52,1
325,42,Male,Germany,1402,Sports,722.83,27.21,UPI,1,2023-05-07,9,Tablet,Facebook,51,16,0,1,216,0
326,46,Male,Australia,9304,Beauty,288.31,4.65,Cash,4,2023-03-11,1,Tablet,Instagram,658,47,0,2,466,0
327,35,Other,India,7393,Books,832.81,4.12,UPI,1,2023-01-23,4,Desktop,Facebook,973,42,0,5,29,0
328,63,Male,Canada,5029,Books,696.36,30.49,PayPal,1,2023-03-15,3,Desktop,Facebook,529,31,0,1,419,1
329,35,Other,India,6564,Sports,518.45,28.91,UPI,1,2022-08-29,3,Mobile,Facebook,891,18,0,2,42,0
330,19,Female,UK,4992,Home,72.26,47.42,Cash,1,2022-07-30,9,Desktop,Google,602,46,0,5,106,1
331,52,Female,Canada,5557,Home,599.34,13.1,Credit Card,2,2022-05-20,1,Tablet,Facebook,562,33,0,5,340,0
332,33,Male,Australia,3589,Beauty,124.48,12.14,Cash,2,2022-02-08,5,Tablet,Facebook,844,48,0,5,298,0
333,58,Male,Germany,5166,Sports,844.89,34.2,PayPal,3,2023-02-09,1,Mobile,Direct,39,37,0,4,345,0
334,53,Female,Germany,2273,Clothing,168.11,0.75,PayPal,3,2023-04-25,8,Mobile,Email,129,32,0,2,305,0
335,50,Female,Australia,2217,Home,273.66,18.95,Cash,3,2023-03-19,7,Tablet,Instagram,743,27,0,1,21,0
336,21,Female,Germany,2314,Clothing,324.42,29.07,Credit Card,4,2022-07-16,5,Desktop,Facebook,199,4,0,4,132,0
337,50,Female,Germany,6677,Clothing,774.37,42.2,Credit Card,4,2022-07-26,6,Tablet,Email,118,14,0,2,319,0
338,31,Male,UK,6565,Beauty,441.2,47.42,Credit Card,4,2023-09-03,4,Mobile,Direct,671,49,0,2,187,0
339,38,Other,USA,6151,Books,853.59,36.52,Debit Card,4,2023-05-25,9,Tablet,Facebook,972,43,0,3,17,1
340,65,Female,Australia,1400,Beauty,366.05,21.5,UPI,3,2022-06-19,5,Tablet,Google,814,43,0,5,99,0
341,37,Female,Canada,6618,Beauty,262.34,13.18,Debit Card,1,2022-03-19,5,Mobile,Facebook,603,43,0,2,229,0
342,25,Other,USA,5018,Electronics,895.23,44.18,Debit Card,3,2023-05-08,5,Mobile,Email,289,40,0,4,249,0
343,24,Male,Australia,9788,Beauty,826.26,48.06,PayPal,1,2022-04-26,6,Desktop,Direct,443,31,1,2,61,0
344,20,Other,Canada,6472,Electronics,718.71,1.65,Credit Card,1,2022-02-14,7,Desktop,Instagram,176,22,0,2,240,0
345,34,Male,Australia,6304,Electronics,162.08,1.91,PayPal,3,2022-03-11,8,Desktop,Facebook,145,14,0,4,207,0
346,50,Male,Germany,5607,Electronics,238.88,15.36,Credit Card,4,2023-10-18,9,Desktop,Direct,674,20,0,4,420,0
347,65,Male,Australia,6344,Electronics,950.6,26.53,UPI,4,2022-02-06,7,Tablet,Google,673,43,1,3,7,0
348,29,Male,India,1982,Clothing,383.11,30.66,Credit Card,4,2022-01-28,3,Desktop,Facebook,46,13,1,2,211,1
349,68,Male,UK,7790,Beauty,666.09,43.5,Cash,1,2023-09-02,6,Mobile,Instagram,443,40,0,1,131,0
350,39,Female,Canada,7535,Books,314.96,13.48,Debit Card,3,2022-09-10,9,Tablet,Google,467,5,0,1,322,1
351,39,Male,Germany,1569,Clothing,362.74,32.41,PayPal,1,2022-06-04,6,Mobile,Facebook,265,15,0,5,430,1
352,63,Female,India,8919,Home,318.18,0.39,PayPal,2,2023-07-17,9,Tablet,Google,831,38,0,3,457,0
353,47,Male,Germany,3645,Electronics,301.2,18.33,Cash,3,2022-09-02,1,Mobile,Instagram,274,3,0,1,44,1
354,55,Female,UK,6146,Electronics,959.7,3.73,Cash,1,2023-06-18,8,Desktop,Facebook,466,19,0,2,73,0
355,55,Other,India,8401,Clothing,871.72,11.02,Debit Card,4,2023-12-02,7,Mobile,Facebook,822,36,0,4,290,0
356,62,Other,Australia,3156,Books,739.64,22.69,Credit Card,3,2023-08-25,8,Mobile,Google,894,16,0,1,394,0
357,68,Female,Canada,4491,Beauty,566.2,18.13,Debit Card,1,2023-09-22,1,Tablet,Direct,644,34,0,2,473,0
358,25,Male,Australia,7162,Electronics,928.59,5.52,Cash,1,2022-09-08,6,Desktop,Email,718,28,1,1,447,0
359,44,Female,Canada,5220,Home,784.95,2.66,Cash,3,2022-06-22,4,Desktop,Email,655,5,0,2,287,0
360,44,Female,Australia,8607,Books,860.01,2.93,Debit Card,3,2023-06-28,7,Desktop,Direct,468,8,0,2,462,1
361,51,Male,Canada,4653,Beauty,751.73,26.55,UPI,1,2022-03-24,1,Tablet,Direct,664,19,0,4,41,0
362,38,Other,Canada,7479,Books,914.68,24.54,UPI,4,2022-05-14,4,Desktop,Google,576,36,0,3,457,0
363,47,Female,India,5631,Clothing,597.33,14.63,Credit Card,2,2023-07-01,6,Tablet,Direct,263,4,0,3,8,0
364,50,Other,UK,5861,Beauty,575.3,30.7,PayPal,2,2023-10-23,3,Desktop,Google,266,41,0,3,40,0
365,45,Other,India,6271,Electronics,539.56,11.91,UPI,3,2022-02-26,7,Mobile,Facebook,979,19,0,1,374,0
366,64,Other,Canada,8846,Beauty,780.5,37.04,Credit Card,3,2022-08-03,6,Mobile,Facebook,960,42,1,3,119,1
367,50,Female,UK,9876,Electronics,94.22,46.03,UPI,3,2022-03-06,5,Tablet,Google,549,36,0,1,134,0
368,22,Female,USA,9802,Beauty,809.61,18.28,Credit Card,4,2022-10-05,6,Tablet,Direct,585,26,0,5,317,0
369,65,Male,USA,2186,Beauty,350.99,37.14,PayPal,1,2022-10-14,2,Tablet,Facebook,406,12,0,1,84,0
370,36,Male,Australia,3195,Clothing,865.26,23.14,Debit Card,3,2023-03-25,9,Tablet,Google,836,29,0,4,42,0
371,21,Female,India,5042,Clothing,499.99,21.63,Debit Card,4,2022-01-19,3,Desktop,Google,389,45,0,2,272,0
372,52,Male,Canada,4730,Sports,529.81,46.73,Debit Card,2,2023-04-21,4,Tablet,Direct,974,14,0,2,451,0
373,66,Other,Australia,7823,Books,809.93,24.0,Credit Card,4,2022-01-04,1,Desktop,Direct,194,8,0,1,142,0
374,34,Other,USA,1344,Books,504.57,44.18,Cash,1,2023-11-09,8,Tablet,Instagram,305,43,0,3,431,0
375,61,Female,USA,2393,Beauty,332.29,6.05,Credit Card,4,2022-09-10,3,Desktop,Email,561,26,0,1,462,0
376,45,Other,Germany,1021,Clothing,86.75,9.98,UPI,2,2023-03-31,4,Tablet,Instagram,644,9,0,4,279,0
377,47,Female,Germany,9147,Books,938.05,46.02,UPI,3,2023-02-01,4,Desktop,Google,90,16,1,4,292,1
378,46,Female,Australia,8160,Clothing,736.47,47.08,PayPal,3,2022-10-06,2,Desktop,Facebook,60,2,0,5,269,0
379,63,Female,Australia,2790,Home,625.96,44.4,Cash,2,2022-01-03,5,Tablet,Google,888,16,0,2,98,0
380,23,Other,UK,9176,Books,747.19,44.2,PayPal,4,2023-12-05,7,Tablet,Google,600,33,1,3,180,0
381,52,Female,UK,5834,Home,725.94,5.31,Debit Card,3,2022-09-19,4,Desktop,Email,276,49,1,3,451,0
382,58,Female,Canada,4366,Electronics,78.78,38.22,Debit Card,1,2022-11-14,9,Desktop,Instagram,398,38,0,3,86,1
383,54,Male,USA,3134,Books,117.27,1.01,Credit Card,3,2022-02-15,3,Mobile,Email,360,43,0,1,26,1
384,41,Other,India,4246,Books,558.99,3.48,Credit Card,1,2022-09-14,3,Tablet,Email,246,15,0,5,361,0
385,46,Female,India,1712,Books,741.47,38.78,UPI,1,2023-12-17,3,Tablet,Facebook,439,46,0,3,355,0
386,66,Male,Germany,7762,Electronics,304.31,6.23,Credit Card,2,2023-03-22,1,Tablet,Facebook,719,5,0,5,91,0
387,63,Female,UK,8630,Beauty,926.11,34.33,Cash,3,2022-09-25,2,Tablet,Email,873,14,0,3,202,1
388,48,Other,Canada,6679,Clothing,177.66,36.44,Cash,3,2023-08-30,3,Tablet,Email,40,17,0,4,34,0
389,52,Male,Germany,8148,Home,785.88,24.67,Cash,1,2023-05-26,1,Tablet,Instagram,899,38,0,2,168,0
390,50,Male,Germany,6608,Sports,146.97,13.71,UPI,4,2022-03-04,3,Tablet,Facebook,368,35,0,4,65,0
391,69,Female,Canada,7125,Electronics,230.96,34.98,Debit Card,2,2022-06-06,9,Tablet,Google,852,17,0,4,196,0
392,38,Female,Canada,9597,Sports,423.86,46.59,Credit Card,1,2022-01-11,4,Mobile,Google,220,27,0,5,397,0
393,49,Other,Australia,8608,Sports,488.49,13.78,Cash,1,2023-05-14,3,Tablet,Email,241,1,0,2,191,0
394,40,Other,USA,7993,Sports,285.33,40.05,Cash,1,2022-04-27,9,Mobile,Google,439,40,0,1,40,0
395,50,Female,Canada,8585,Books,197.4,5.31,Cash,1,2022-05-31,5,Desktop,Instagram,697,13,0,5,263,0
396,20,Male,Canada,4606,Books,969.2,13.62,UPI,2,2022-09-16,3,Mobile,Google,601,40,0,1,433,0
397,35,Other,Germany,4081,Sports,871.42,9.9,Cash,4,2023-04-20,7,Mobile,Direct,751,1,0,3,43,0
398,42,Other,Germany,4891,Electronics,606.9,44.83,Cash,3,2023-02-12,1,Mobile,Email,374,2,0,5,394,0
399,59,Male,India,5407,Sports,759.55,23.06,Credit Card,2,2022-07-20,4,Mobile,Instagram,667,28,0,2,79,0
400,48,Female,Australia,9086,Sports,419.41,1.2,Debit Card,3,2023-06-25,1,Tablet,Email,117,16,0,5,395,0
401,20,Other,India,9329,Electronics,724.48,3.92,Cash,1,2023-04-04,6,Desktop,Google,441,22,0,3,375,0
402,57,Male,India,8196,Electronics,276.65,8.5,Credit Card,4,2022-10-18,8,Desktop,Instagram,437,41,0,2,249,0
403,63,Other,Canada,2064,Electronics,162.61,13.57,Credit Card,3,2023-01-27,8,Mobile,Instagram,311,40,0,5,475,0
404,41,Male,USA,6931,Sports,734.81,21.86,UPI,3,2023-01-03,4,Desktop,Google,856,31,0,5,67,0
405,67,Other,Germany,6148,Books,866.89,4.07,Cash,3,2023-09-03,6,Mobile,Facebook,864,30,0,2,326,0
406,49,Female,UK,3675,Books,229.64,13.88,PayPal,2,2023-03-03,6,Mobile,Facebook,529,24,0,3,466,0
407,64,Male,USA,5145,Beauty,765.9,5.06,Debit Card,1,2022-01-04,7,Tablet,Instagram,215,22,0,4,406,0
408,39,Other,Australia,5592,Home,614.33,46.83,Cash,1,2023-04-28,6,Desktop,Email,492,9,0,4,468,1
409,40,Other,UK,5798,Home,922.79,7.05,Cash,1,2023-04-22,6,Tablet,Google,613,18,0,1,34,1
410,19,Male,Australia,5103,Sports,973.78,7.2,Credit Card,4,2022-05-09,2,Tablet,Facebook,184,15,0,4,268,0
411,44,Male,Canada,2752,Sports,649.41,7.72,Credit Card,1,2022-02-17,3,Tablet,Direct,764,49,0,2,204,0
412,59,Female,Australia,2123,Clothing,652.07,13.2,PayPal,4,2023-09-21,2,Tablet,Google,169,37,0,1,334,0
413,19,Male,UK,2323,Sports,817.98,22.5,Debit Card,2,2023-04-14,5,Mobile,Direct,40,5,0,3,288,0
414,43,Other,Australia,5879,Clothing,941.41,12.7,Credit Card,1,2023-07-08,8,Mobile,Direct,599,4,0,5,73,0
415,34,Female,Australia,2092,Home,192.08,5.08,Debit Card,3,2022-10-05,1,Mobile,Facebook,375,12,0,1,68,0
416,57,Male,India,4452,Home,311.38,23.31,UPI,2,2023-02-15,1,Desktop,Email,897,21,0,2,220,1
417,50,Other,Australia,7796,Beauty,368.38,12.63,UPI,3,2022-08-10,9,Desktop,Direct,63,6,0,4,11,0
418,26,Male,Germany,6959,Books,89.34,41.99,Cash,3,2023-10-31,8,Tablet,Google,110,1,1,5,182,0
419,60,Other,USA,3432,Beauty,242.06,44.07,Debit Card,4,2022-08-04,4,Mobile,Email,180,32,0,4,225,0
420,65,Other,India,7675,Home,263.19,7.16,Debit Card,2,2023-04-12,3,Mobile,Email,669,9,0,4,380,0
421,56,Female,Germany,9856,Home,731.79,0.91,Credit Card,1,2023-05-24,2,Tablet,Google,283,47,0,2,438,0
422,46,Female,Australia,2396,Home,277.57,32.15,UPI,2,2022-10-25,3,Tablet,Google,328,17,0,1,147,0
423,59,Male,India,9023,Electronics,478.78,11.71,Credit Card,3,2023-05-02,5,Tablet,Facebook,264,18,0,1,134,0
424,43,Female,USA,2464,Electronics,977.91,32.53,UPI,1,2023-06-15,3,Tablet,Email,885,40,0,3,453,0
425,52,Male,Canada,9116,Beauty,653.06,38.02,UPI,4,2022-01-15,3,Tablet,Email,409,7,0,1,425,0
426,67,Female,UK,6211,Electronics,304.38,29.25,Debit Card,3,2022-01-23,7,Mobile,Direct,836,17,0,4,191,0
427,42,Female,Canada,7717,Home,643.0,39.05,Debit Card,1,2023-01-15,4,Desktop,Google,720,30,0,1,450,0
428,41,Male,Australia,8731,Clothing,243.37,21.74,Cash,3,2023-04-11,2,Mobile,Facebook,913,46,1,5,76,0
429,30,Female,Australia,8878,Books,203.97,23.15,Debit Card,4,2022-03-10,9,Desktop,Google,353,26,0,2,38,1
430,24,Female,UK,4833,Books,392.25,8.87,Cash,1,2023-03-16,3,Tablet,Instagram,753,20,0,3,411,1
431,53,Female,UK,7410,Books,148.95,38.34,Cash,4,2023-12-08,9,Desktop,Email,861,34,0,1,304,0
432,62,Female,Australia,1532,Sports,406.88,16.18,PayPal,4,2023-09-10,5,Desktop,Google,489,27,0,4,256,0
433,37,Male,USA,5292,Electronics,861.21,46.8,Credit Card,2,2022-09-03,5,Mobile,Email,938,28,0,2,386,0
434,18,Other,USA,8724,Electronics,460.66,40.94,PayPal,4,2023-12-06,6,Tablet,Instagram,633,15,0,5,0,0
435,25,Male,Canada,4180,Home,187.88,25.86,Debit Card,1,2023-03-31,4,Desktop,Google,90,7,0,2,240,0
436,63,Male,Germany,4866,Home,272.35,1.22,Debit Card,4,2022-11-04,8,Tablet,Instagram,633,22,0,2,81,1
437,33,Male,Germany,4745,Home,435.56,38.13,Cash,1,2022-08-02,5,Mobile,Facebook,832,10,0,2,147,0
438,31,Female,Canada,3609,Home,511.54,11.09,Cash,1,2022-12-28,9,Tablet,Email,689,37,0,2,45,1
439,29,Female,UK,8405,Books,669.46,22.05,Debit Card,2,2023-02-07,4,Tablet,Google,240,31,0,3,262,0
440,68,Other,USA,4780,Sports,857.85,48.64,Credit Card,1,2022-04-17,3,Mobile,Instagram,381,32,0,1,80,0
441,40,Female,Canada,8603,Sports,215.55,35.35,PayPal,3,2022-10-04,3,Desktop,Facebook,292,45,0,4,61,0
442,32,Other,Germany,7014,Electronics,769.83,46.69,Credit Card,1,2022-10-30,2,Desktop,Email,904,22,0,3,130,0
443,45,Other,UK,6090,Sports,658.35,44.57,PayPal,1,2022-04-22,9,Mobile,Email,59,47,0,4,347,0
444,51,Female,Germany,8245,Electronics,389.04,38.91,Debit Card,1,2022-02-10,2,Mobile,Email,116,5,0,2,456,0
